lat_band,benchmark_lat_median,benchmark_lon_median,route_lat_median,route_lon_median,n_points,behavior,lon_error_deg,lon_error_km,squared_lon_error_km
"(-60, -50]",-56.700000225,5.89424048556142,-55.08066101544612,-7.994319355931565,9,behavior_006,-13.888559841492985,848.8301636237884,720512.6466775874
"(-50, -40]",-45.6231879,11.03997350737515,-45.419731265547576,-10.984348088940116,9,behavior_006,-22.024321596315268,1714.6887667938279,2940157.5669689383
"(-40, -30]",-35.3528118,3.646997812277105,-35.04836290451982,-13.213807527658236,9,behavior_006,-16.86080533993534,1530.844871029824,2343486.019158318
"(-30, -20]",-24.5127375,1.60011999570311,-24.64549821422348,-14.935346195997385,9,behavior_006,-16.535466191700493,1674.8215380404597,2805027.184284211
"(-20, -10]",-14.62973805,-5.954104569439496,-14.692557581405735,-16.824498283026013,10,behavior_006,-10.870393713586518,1170.8588713294478,1370910.4965708684
"(-10, 0]",-3.46887202499999,-9.91567052953346,-5.124526286287199,-17.874939018243257,9,behavior_006,-7.959268488709798,884.4024076208269,782167.6186055153
"(0, 10]",5.03812620000001,-18.191934691485,5.032609342962526,-18.000221875057086,10,behavior_006,0.1917128164279127,21.259017561937405,451.945827698763
"(10, 20]",15.44703525,-19.2966096331278,14.655558162555813,-17.65478249810073,10,behavior_006,1.6418271350270714,176.16607555620058,31034.48617687297
"(20, 30]",25.0356285,-20.1180129941091,24.24251390909328,-18.748839965232705,10,behavior_006,1.3691730288763964,138.09603572400758,19070.515082686376
"(30, 40]",35.95858155,-16.672725789169398,35.13217005329357,-16.927225107826082,9,behavior_006,-0.2544993186566842,22.932182447163036,525.8849917899724
"(40, 50]",47.10268035,-12.1608318325397,45.299232515991655,-14.24850657835196,9,behavior_006,-2.0876747458122615,158.1915334541827,25024.561256585803
"(50, 60]",53.785143,1.50594210230876,56.44395651912126,-7.299513744721116,20,behavior_006,-8.805455847029876,579.1305530289058,335392.19745156623
"(-80, -70]",-71.42044770000001,5.18813709980144,-70.62195055402822,5.349260264866236,1,behavior_007,0.16112316506479551,5.714860664407858,32.65963241359623
"(-70, -60]",-66.15,-0.249539061038283,-67.38646875799228,-15.099003583483912,14,behavior_007,-14.84946452244563,668.3971037922628,446754.6883578849
"(-60, -50]",-56.700000225,5.89424048556142,-54.844028618037584,-19.837126528206923,10,behavior_007,-25.73136701376834,1572.6296118412247,2473163.896039881
"(-50, -40]",-45.6231879,11.03997350737515,-44.98067607211014,-20.17360209081317,9,behavior_007,-31.21357559818832,2430.1119657932054,5905444.166291317
"(-40, -30]",-35.3528118,3.646997812277105,-35.150971041301666,-20.686994954220186,8,behavior_007,-24.33399276649729,2209.358762362182,4881266.140826552
"(-30, -20]",-24.5127375,1.60011999570311,-25.34840001316212,-21.49453255022848,9,behavior_007,-23.09465254593159,2339.1793765634015,5471760.155739544
"(-20, -10]",-14.62973805,-5.954104569439496,-15.07691193525001,-22.194838902884655,10,behavior_007,-16.24073433344516,1749.3025894225045,3060059.5493602795
"(-10, 0]",-3.46887202499999,-9.91567052953346,-4.636387626015981,-22.29161242982711,9,behavior_007,-12.375941900293652,1375.1656736697696,1891080.6300396312
"(0, 10]",5.03812620000001,-18.191934691485,4.937530669447581,-21.050702486825433,10,behavior_007,-2.858767795340434,317.0085125190138,100494.39700951772
"(10, 20]",15.44703525,-19.2966096331278,14.889857017366243,-19.72878865935555,10,behavior_007,-0.4321790262277503,46.372289362234035,2150.389220694764
"(20, 30]",25.0356285,-20.1180129941091,24.80575462733373,-18.81524801316166,9,behavior_007,1.3027649809474404,131.3980596714961,17265.45008543405
"(30, 40]",35.95858155,-16.672725789169398,35.13217005329357,-16.927225107826082,9,behavior_007,-0.2544993186566842,22.932182447163036,525.8849917899724
"(40, 50]",47.10268035,-12.1608318325397,45.299232515991655,-14.24850657835196,9,behavior_007,-2.0876747458122615,158.1915334541827,25024.561256585803
"(50, 60]",53.785143,1.50594210230876,56.412734238637356,-6.617839027202022,20,behavior_007,-8.123781129510782,534.2971380415582,285473.43171939993
"(-80, -70]",-71.42044770000001,5.18813709980144,-70.62195055402822,5.349260264866236,1,behavior_008,0.16112316506479551,5.714860664407858,32.65963241359623
"(-70, -60]",-66.15,-0.249539061038283,-67.38646875799228,-15.099003583483912,14,behavior_008,-14.84946452244563,668.3971037922628,446754.6883578849
"(-60, -50]",-56.700000225,5.89424048556142,-54.844028618037584,-19.837126528206923,10,behavior_008,-25.73136701376834,1572.6296118412247,2473163.896039881
"(-50, -40]",-45.6231879,11.03997350737515,-44.98067607211014,-20.17360209081317,9,behavior_008,-31.21357559818832,2430.1119657932054,5905444.166291317
"(-40, -30]",-35.3528118,3.646997812277105,-35.150971041301666,-20.686994954220186,8,behavior_008,-24.33399276649729,2209.358762362182,4881266.140826552
"(-30, -20]",-24.5127375,1.60011999570311,-25.34840001316212,-21.49453255022848,9,behavior_008,-23.09465254593159,2339.1793765634015,5471760.155739544
"(-20, -10]",-14.62973805,-5.954104569439496,-15.07691193525001,-22.194838902884655,10,behavior_008,-16.24073433344516,1749.3025894225045,3060059.5493602795
"(-10, 0]",-3.46887202499999,-9.91567052953346,-4.636387626015981,-22.29161242982711,9,behavior_008,-12.375941900293652,1375.1656736697696,1891080.6300396312
"(0, 10]",5.03812620000001,-18.191934691485,4.937530669447581,-21.050702486825433,10,behavior_008,-2.858767795340434,317.0085125190138,100494.39700951772
"(10, 20]",15.44703525,-19.2966096331278,14.889857017366243,-19.72878865935555,10,behavior_008,-0.4321790262277503,46.372289362234035,2150.389220694764
"(20, 30]",25.0356285,-20.1180129941091,24.80575462733373,-18.81524801316166,9,behavior_008,1.3027649809474404,131.3980596714961,17265.45008543405
"(30, 40]",35.95858155,-16.672725789169398,35.13217005329357,-16.927225107826082,9,behavior_008,-0.2544993186566842,22.932182447163036,525.8849917899724
"(40, 50]",47.10268035,-12.1608318325397,45.299232515991655,-14.24850657835196,9,behavior_008,-2.0876747458122615,158.1915334541827,25024.561256585803
"(50, 60]",53.785143,1.50594210230876,56.412734238637356,-6.617839027202022,20,behavior_008,-8.123781129510782,534.2971380415582,285473.43171939993
"(-80, -70]",-71.42044770000001,5.18813709980144,-70.62195055402822,5.349260264866236,1,behavior_009,0.16112316506479551,5.714860664407858,32.65963241359623
"(-70, -60]",-66.15,-0.249539061038283,-66.02028490516521,-5.575862189719434,11,behavior_009,-5.3263231286811505,239.745948259008,57478.119706610945
"(-60, -50]",-56.700000225,5.89424048556142,-54.90935314516469,-11.45934812783219,10,behavior_009,-17.35358861339361,1060.6030884612833,1124878.9112536127
"(-50, -40]",-45.6231879,11.03997350737515,-44.59068522496906,-14.05288410270659,9,behavior_009,-25.09285761008174,1953.58757737912,3816504.422490019
"(-40, -30]",-35.3528118,3.646997812277105,-34.86489361889002,-17.006300514519353,9,behavior_009,-20.65329832679646,1875.1770853162852,3516289.101295279
"(-30, -20]",-24.5127375,1.60011999570311,-24.46946694369932,-18.283776916924424,9,behavior_009,-19.883896912627534,2013.9727796824848,4056086.357301994
"(-20, -10]",-14.62973805,-5.954104569439496,-14.750164951364376,-19.29699140828996,9,behavior_009,-13.342886838850463,1437.1730993410863,2065466.5174696639
"(-10, 0]",-3.46887202499999,-9.91567052953346,-5.140179446860763,-18.751852707854162,10,behavior_009,-8.836182178320703,981.8415855387041,964012.8990931563
"(0, 10]",5.03812620000001,-18.191934691485,5.373348275074011,-19.309582212214494,10,behavior_009,-1.117647520729495,123.9358364972867,15360.091568282181
"(10, 20]",15.44703525,-19.2966096331278,14.889857017366243,-19.72878865935555,10,behavior_009,-0.4321790262277503,46.372289362234035,2150.389220694764
"(20, 30]",25.0356285,-20.1180129941091,24.80575462733373,-18.81524801316166,9,behavior_009,1.3027649809474404,131.3980596714961,17265.45008543405
"(30, 40]",35.95858155,-16.672725789169398,35.13217005329357,-16.927225107826082,9,behavior_009,-0.2544993186566842,22.932182447163036,525.8849917899724
"(40, 50]",47.10268035,-12.1608318325397,45.299232515991655,-14.24850657835196,9,behavior_009,-2.0876747458122615,158.1915334541827,25024.561256585803
"(50, 60]",53.785143,1.50594210230876,56.412734238637356,-6.617839027202022,20,behavior_009,-8.123781129510782,534.2971380415582,285473.43171939993
"(-80, -70]",-71.42044770000001,5.18813709980144,-70.62195055402822,5.349260264866236,1,behavior_010,0.16112316506479551,5.714860664407858,32.65963241359623
"(-70, -60]",-66.15,-0.249539061038283,-64.88984488815481,-1.5465070353583386,10,behavior_010,-1.2969679743200555,58.378511658551766,3408.0506234676645
"(-60, -50]",-56.700000225,5.89424048556142,-55.08066101544612,-7.994319355931565,9,behavior_010,-13.888559841492985,848.8301636237884,720512.6466775874
"(-50, -40]",-45.6231879,11.03997350737515,-45.419731265547576,-10.984348088940116,9,behavior_010,-22.024321596315268,1714.6887667938279,2940157.5669689383
"(-40, -30]",-35.3528118,3.646997812277105,-35.04836290451982,-13.213807527658236,9,behavior_010,-16.86080533993534,1530.844871029824,2343486.019158318
"(-30, -20]",-24.5127375,1.60011999570311,-24.64549821422348,-14.935346195997385,9,behavior_010,-16.535466191700493,1674.8215380404597,2805027.184284211
"(-20, -10]",-14.62973805,-5.954104569439496,-14.692557581405735,-16.824498283026013,10,behavior_010,-10.870393713586518,1170.8588713294478,1370910.4965708684
"(-10, 0]",-3.46887202499999,-9.91567052953346,-5.140179446860763,-18.737103839858555,10,behavior_010,-8.821433310325096,980.202749710575,960797.430540172
"(0, 10]",5.03812620000001,-18.191934691485,4.8918705960494515,-20.170103522713493,10,behavior_010,-1.9781688312284942,219.3589698755312,48118.3576648542
"(10, 20]",15.44703525,-19.2966096331278,14.889857017366243,-19.72878865935555,10,behavior_010,-0.4321790262277503,46.372289362234035,2150.389220694764
"(20, 30]",25.0356285,-20.1180129941091,24.80575462733373,-18.81524801316166,9,behavior_010,1.3027649809474404,131.3980596714961,17265.45008543405
"(30, 40]",35.95858155,-16.672725789169398,35.13217005329357,-16.927225107826082,9,behavior_010,-0.2544993186566842,22.932182447163036,525.8849917899724
"(40, 50]",47.10268035,-12.1608318325397,45.299232515991655,-14.24850657835196,9,behavior_010,-2.0876747458122615,158.1915334541827,25024.561256585803
"(50, 60]",53.785143,1.50594210230876,56.412734238637356,-6.617839027202022,20,behavior_010,-8.123781129510782,534.2971380415582,285473.43171939993
"(-80, -70]",-71.42044770000001,5.18813709980144,-70.62195055402822,5.349260264866236,1,behavior_011,0.16112316506479551,5.714860664407858,32.65963241359623
"(-70, -60]",-66.15,-0.249539061038283,-64.88984488815481,-1.5465070353583386,10,behavior_011,-1.2969679743200555,58.378511658551766,3408.0506234676645
"(-60, -50]",-56.700000225,5.89424048556142,-55.08066101544612,-7.994319355931565,9,behavior_011,-13.888559841492985,848.8301636237884,720512.6466775874
"(-50, -40]",-45.6231879,11.03997350737515,-45.419731265547576,-10.984348088940116,9,behavior_011,-22.024321596315268,1714.6887667938279,2940157.5669689383
"(-40, -30]",-35.3528118,3.646997812277105,-35.04836290451982,-13.213807527658236,9,behavior_011,-16.86080533993534,1530.844871029824,2343486.019158318
"(-30, -20]",-24.5127375,1.60011999570311,-24.64549821422348,-14.935346195997385,9,behavior_011,-16.535466191700493,1674.8215380404597,2805027.184284211
"(-20, -10]",-14.62973805,-5.954104569439496,-14.692557581405735,-16.824498283026013,10,behavior_011,-10.870393713586518,1170.8588713294478,1370910.4965708684
"(-10, 0]",-3.46887202499999,-9.91567052953346,-5.140179446860763,-18.737103839858555,10,behavior_011,-8.821433310325096,980.202749710575,960797.430540172
"(0, 10]",5.03812620000001,-18.191934691485,4.8918705960494515,-20.170103522713493,10,behavior_011,-1.9781688312284942,219.3589698755312,48118.3576648542
"(10, 20]",15.44703525,-19.2966096331278,14.889857017366243,-19.72878865935555,10,behavior_011,-0.4321790262277503,46.372289362234035,2150.389220694764
"(20, 30]",25.0356285,-20.1180129941091,24.80575462733373,-18.81524801316166,9,behavior_011,1.3027649809474404,131.3980596714961,17265.45008543405
"(30, 40]",35.95858155,-16.672725789169398,35.13217005329357,-16.927225107826082,9,behavior_011,-0.2544993186566842,22.932182447163036,525.8849917899724
"(40, 50]",47.10268035,-12.1608318325397,45.299232515991655,-14.24850657835196,9,behavior_011,-2.0876747458122615,158.1915334541827,25024.561256585803
"(50, 60]",53.785143,1.50594210230876,56.412734238637356,-6.617839027202022,20,behavior_011,-8.123781129510782,534.2971380415582,285473.43171939993
"(-80, -70]",-71.42044770000001,5.18813709980144,-70.62195055402822,5.349260264866236,1,behavior_012,0.16112316506479551,5.714860664407858,32.65963241359623
"(-70, -60]",-66.15,-0.249539061038283,-64.88984488815481,-1.5465070353583386,10,behavior_012,-1.2969679743200555,58.378511658551766,3408.0506234676645
"(-60, -50]",-56.700000225,5.89424048556142,-55.08066101544612,-7.994319355931565,9,behavior_012,-13.888559841492985,848.8301636237884,720512.6466775874
"(-50, -40]",-45.6231879,11.03997350737515,-45.419731265547576,-10.984348088940116,9,behavior_012,-22.024321596315268,1714.6887667938279,2940157.5669689383
"(-40, -30]",-35.3528118,3.646997812277105,-35.04836290451982,-13.213807527658236,9,behavior_012,-16.86080533993534,1530.844871029824,2343486.019158318
"(-30, -20]",-24.5127375,1.60011999570311,-24.64549821422348,-14.935346195997385,9,behavior_012,-16.535466191700493,1674.8215380404597,2805027.184284211
"(-20, -10]",-14.62973805,-5.954104569439496,-14.692557581405735,-16.824498283026013,10,behavior_012,-10.870393713586518,1170.8588713294478,1370910.4965708684
"(-10, 0]",-3.46887202499999,-9.91567052953346,-5.140179446860763,-18.737103839858555,10,behavior_012,-8.821433310325096,980.202749710575,960797.430540172
"(0, 10]",5.03812620000001,-18.191934691485,4.8918705960494515,-20.170103522713493,10,behavior_012,-1.9781688312284942,219.3589698755312,48118.3576648542
"(10, 20]",15.44703525,-19.2966096331278,14.889857017366243,-19.72878865935555,10,behavior_012,-0.4321790262277503,46.372289362234035,2150.389220694764
"(20, 30]",25.0356285,-20.1180129941091,24.80575462733373,-18.81524801316166,9,behavior_012,1.3027649809474404,131.3980596714961,17265.45008543405
"(30, 40]",35.95858155,-16.672725789169398,35.13217005329357,-16.927225107826082,9,behavior_012,-0.2544993186566842,22.932182447163036,525.8849917899724
"(40, 50]",47.10268035,-12.1608318325397,45.299232515991655,-14.24850657835196,9,behavior_012,-2.0876747458122615,158.1915334541827,25024.561256585803
"(50, 60]",53.785143,1.50594210230876,56.412734238637356,-6.617839027202022,20,behavior_012,-8.123781129510782,534.2971380415582,285473.43171939993
"(-80, -70]",-71.42044770000001,5.18813709980144,-70.62195055402822,5.349260264866236,1,behavior_013,0.16112316506479551,5.714860664407858,32.65963241359623
"(-70, -60]",-66.15,-0.249539061038283,-64.88984488815481,1.0956954077624041,10,behavior_013,1.3452344688006872,60.55106037721399,3666.4309128050145
"(-60, -50]",-56.700000225,5.89424048556142,-55.1980974822368,5.070127389081488,12,behavior_013,-0.8241130964799321,50.36750120337673,2536.8851774721566
"(-50, -40]",-45.6231879,11.03997350737515,-45.18784121614755,10.410617680015198,10,behavior_013,-0.6293558273599515,48.998075276511095,2400.811380802648
"(-40, -30]",-35.3528118,3.646997812277105,-35.45632398896109,14.952534767226458,11,behavior_013,11.305536954949353,1026.4648047819003,1053629.9954559447
"(-30, -20]",-24.5127375,1.60011999570311,-24.984828069821933,11.814802858026042,10,behavior_013,10.214682862322931,1034.6107369296897,1070419.3769701954
"(-20, -10]",-14.62973805,-5.954104569439496,-14.652564197037751,7.544197328464962,10,behavior_013,13.498301897904458,1453.9129806578158,2113862.9553252943
"(-10, 0]",-3.46887202499999,-9.91567052953346,-6.979288376567183,-7.16000440072303,25,behavior_013,2.7556661288104296,306.19871190124485,93757.65116998155
"(0, 10]",5.03812620000001,-18.191934691485,4.931131602086992,-16.320570965077117,12,behavior_013,1.871363726407882,207.51536107883015,43062.62508367726
"(10, 20]",15.44703525,-19.2966096331278,14.371738951201092,-19.124574660383047,11,behavior_013,0.1720349727447541,18.45914552165173,340.74005338951514
"(20, 30]",25.0356285,-20.1180129941091,24.80575462733373,-18.81524801316166,9,behavior_013,1.3027649809474404,131.3980596714961,17265.45008543405
"(30, 40]",35.95858155,-16.672725789169398,35.13217005329357,-16.927225107826082,9,behavior_013,-0.2544993186566842,22.932182447163036,525.8849917899724
"(40, 50]",47.10268035,-12.1608318325397,45.299232515991655,-14.24850657835196,9,behavior_013,-2.0876747458122615,158.1915334541827,25024.561256585803
"(50, 60]",53.785143,1.50594210230876,56.412734238637356,-6.617839027202022,20,behavior_013,-8.123781129510782,534.2971380415582,285473.43171939993
"(-80, -70]",-71.42044770000001,5.18813709980144,-70.62195055402822,5.349260264866236,1,behavior_014,0.16112316506479551,5.714860664407858,32.65963241359623
"(-70, -60]",-66.15,-0.249539061038283,-67.38646875799228,-15.099003583483912,14,behavior_014,-14.84946452244563,668.3971037922628,446754.6883578849
"(-60, -50]",-56.700000225,5.89424048556142,-54.844028618037584,-19.837126528206923,10,behavior_014,-25.73136701376834,1572.6296118412247,2473163.896039881
"(-50, -40]",-45.6231879,11.03997350737515,-44.98067607211014,-20.17360209081317,9,behavior_014,-31.21357559818832,2430.1119657932054,5905444.166291317
"(-40, -30]",-35.3528118,3.646997812277105,-35.150971041301666,-20.686994954220186,8,behavior_014,-24.33399276649729,2209.358762362182,4881266.140826552
"(-30, -20]",-24.5127375,1.60011999570311,-25.34840001316212,-21.49453255022848,9,behavior_014,-23.09465254593159,2339.1793765634015,5471760.155739544
"(-20, -10]",-14.62973805,-5.954104569439496,-15.07691193525001,-22.194838902884655,10,behavior_014,-16.24073433344516,1749.3025894225045,3060059.5493602795
"(-10, 0]",-3.46887202499999,-9.91567052953346,-4.636387626015981,-22.29161242982711,9,behavior_014,-12.375941900293652,1375.1656736697696,1891080.6300396312
"(0, 10]",5.03812620000001,-18.191934691485,4.937530669447581,-21.050702486825433,10,behavior_014,-2.858767795340434,317.0085125190138,100494.39700951772
"(10, 20]",15.44703525,-19.2966096331278,14.889857017366243,-19.72878865935555,10,behavior_014,-0.4321790262277503,46.372289362234035,2150.389220694764
"(20, 30]",25.0356285,-20.1180129941091,24.80575462733373,-18.81524801316166,9,behavior_014,1.3027649809474404,131.3980596714961,17265.45008543405
"(30, 40]",35.95858155,-16.672725789169398,35.13217005329357,-16.927225107826082,9,behavior_014,-0.2544993186566842,22.932182447163036,525.8849917899724
"(40, 50]",47.10268035,-12.1608318325397,45.299232515991655,-14.24850657835196,9,behavior_014,-2.0876747458122615,158.1915334541827,25024.561256585803
"(50, 60]",53.785143,1.50594210230876,56.412734238637356,-6.617839027202022,20,behavior_014,-8.123781129510782,534.2971380415582,285473.43171939993
"(-80, -70]",-71.42044770000001,5.18813709980144,-70.62195055402822,5.349260264866236,1,behavior_015,0.16112316506479551,5.714860664407858,32.65963241359623
"(-70, -60]",-66.15,-0.249539061038283,-66.02028490516521,-5.575862189719434,11,behavior_015,-5.3263231286811505,239.745948259008,57478.119706610945
"(-60, -50]",-56.700000225,5.89424048556142,-54.90935314516469,-11.45934812783219,10,behavior_015,-17.35358861339361,1060.6030884612833,1124878.9112536127
"(-50, -40]",-45.6231879,11.03997350737515,-44.59068522496906,-14.05288410270659,9,behavior_015,-25.09285761008174,1953.58757737912,3816504.422490019
"(-40, -30]",-35.3528118,3.646997812277105,-34.86489361889002,-17.006300514519353,9,behavior_015,-20.65329832679646,1875.1770853162852,3516289.101295279
"(-30, -20]",-24.5127375,1.60011999570311,-24.46946694369932,-18.283776916924424,9,behavior_015,-19.883896912627534,2013.9727796824848,4056086.357301994
"(-20, -10]",-14.62973805,-5.954104569439496,-14.750164951364376,-19.29699140828996,9,behavior_015,-13.342886838850463,1437.1730993410863,2065466.5174696639
"(-10, 0]",-3.46887202499999,-9.91567052953346,-4.886873641796895,-20.055855230633853,10,behavior_015,-10.140184701100393,1126.737183962842,1269536.6817245153
"(0, 10]",5.03812620000001,-18.191934691485,4.937530669447581,-21.050702486825433,10,behavior_015,-2.858767795340434,317.0085125190138,100494.39700951772
"(10, 20]",15.44703525,-19.2966096331278,14.889857017366243,-19.72878865935555,10,behavior_015,-0.4321790262277503,46.372289362234035,2150.389220694764
"(20, 30]",25.0356285,-20.1180129941091,24.80575462733373,-18.81524801316166,9,behavior_015,1.3027649809474404,131.3980596714961,17265.45008543405
"(30, 40]",35.95858155,-16.672725789169398,35.13217005329357,-16.927225107826082,9,behavior_015,-0.2544993186566842,22.932182447163036,525.8849917899724
"(40, 50]",47.10268035,-12.1608318325397,45.299232515991655,-14.24850657835196,9,behavior_015,-2.0876747458122615,158.1915334541827,25024.561256585803
"(50, 60]",53.785143,1.50594210230876,56.412734238637356,-6.617839027202022,20,behavior_015,-8.123781129510782,534.2971380415582,285473.43171939993
"(-80, -70]",-71.42044770000001,5.18813709980144,-70.62195055402822,5.349260264866236,1,behavior_016,0.16112316506479551,5.714860664407858,32.65963241359623
"(-70, -60]",-66.15,-0.249539061038283,-64.88984488815481,-1.5465070353583386,10,behavior_016,-1.2969679743200555,58.378511658551766,3408.0506234676645
"(-60, -50]",-56.700000225,5.89424048556142,-55.08066101544612,-7.994319355931565,9,behavior_016,-13.888559841492985,848.8301636237884,720512.6466775874
"(-50, -40]",-45.6231879,11.03997350737515,-45.419731265547576,-10.984348088940116,9,behavior_016,-22.024321596315268,1714.6887667938279,2940157.5669689383
"(-40, -30]",-35.3528118,3.646997812277105,-35.04836290451982,-13.213807527658236,9,behavior_016,-16.86080533993534,1530.844871029824,2343486.019158318
"(-30, -20]",-24.5127375,1.60011999570311,-24.64549821422348,-14.935346195997385,9,behavior_016,-16.535466191700493,1674.8215380404597,2805027.184284211
"(-20, -10]",-14.62973805,-5.954104569439496,-14.692557581405735,-16.824498283026013,10,behavior_016,-10.870393713586518,1170.8588713294478,1370910.4965708684
"(-10, 0]",-3.46887202499999,-9.91567052953346,-5.140179446860763,-18.737103839858555,10,behavior_016,-8.821433310325096,980.202749710575,960797.430540172
"(0, 10]",5.03812620000001,-18.191934691485,4.8918705960494515,-20.170103522713493,10,behavior_016,-1.9781688312284942,219.3589698755312,48118.3576648542
"(10, 20]",15.44703525,-19.2966096331278,14.889857017366243,-19.72878865935555,10,behavior_016,-0.4321790262277503,46.372289362234035,2150.389220694764
"(20, 30]",25.0356285,-20.1180129941091,24.80575462733373,-18.81524801316166,9,behavior_016,1.3027649809474404,131.3980596714961,17265.45008543405
"(30, 40]",35.95858155,-16.672725789169398,35.13217005329357,-16.927225107826082,9,behavior_016,-0.2544993186566842,22.932182447163036,525.8849917899724
"(40, 50]",47.10268035,-12.1608318325397,45.299232515991655,-14.24850657835196,9,behavior_016,-2.0876747458122615,158.1915334541827,25024.561256585803
"(50, 60]",53.785143,1.50594210230876,56.412734238637356,-6.617839027202022,20,behavior_016,-8.123781129510782,534.2971380415582,285473.43171939993
"(-80, -70]",-71.42044770000001,5.18813709980144,-70.62195055402822,5.349260264866236,1,behavior_017,0.16112316506479551,5.714860664407858,32.65963241359623
"(-70, -60]",-66.15,-0.249539061038283,-64.88984488815481,-1.5465070353583386,10,behavior_017,-1.2969679743200555,58.378511658551766,3408.0506234676645
"(-60, -50]",-56.700000225,5.89424048556142,-55.08066101544612,-7.994319355931565,9,behavior_017,-13.888559841492985,848.8301636237884,720512.6466775874
"(-50, -40]",-45.6231879,11.03997350737515,-45.419731265547576,-10.984348088940116,9,behavior_017,-22.024321596315268,1714.6887667938279,2940157.5669689383
"(-40, -30]",-35.3528118,3.646997812277105,-35.04836290451982,-13.213807527658236,9,behavior_017,-16.86080533993534,1530.844871029824,2343486.019158318
"(-30, -20]",-24.5127375,1.60011999570311,-24.64549821422348,-14.935346195997385,9,behavior_017,-16.535466191700493,1674.8215380404597,2805027.184284211
"(-20, -10]",-14.62973805,-5.954104569439496,-14.692557581405735,-16.824498283026013,10,behavior_017,-10.870393713586518,1170.8588713294478,1370910.4965708684
"(-10, 0]",-3.46887202499999,-9.91567052953346,-5.140179446860763,-18.737103839858555,10,behavior_017,-8.821433310325096,980.202749710575,960797.430540172
"(0, 10]",5.03812620000001,-18.191934691485,4.8918705960494515,-20.170103522713493,10,behavior_017,-1.9781688312284942,219.3589698755312,48118.3576648542
"(10, 20]",15.44703525,-19.2966096331278,14.889857017366243,-19.72878865935555,10,behavior_017,-0.4321790262277503,46.372289362234035,2150.389220694764
"(20, 30]",25.0356285,-20.1180129941091,24.80575462733373,-18.81524801316166,9,behavior_017,1.3027649809474404,131.3980596714961,17265.45008543405
"(30, 40]",35.95858155,-16.672725789169398,35.13217005329357,-16.927225107826082,9,behavior_017,-0.2544993186566842,22.932182447163036,525.8849917899724
"(40, 50]",47.10268035,-12.1608318325397,45.299232515991655,-14.24850657835196,9,behavior_017,-2.0876747458122615,158.1915334541827,25024.561256585803
"(50, 60]",53.785143,1.50594210230876,56.412734238637356,-6.617839027202022,20,behavior_017,-8.123781129510782,534.2971380415582,285473.43171939993
"(-80, -70]",-71.42044770000001,5.18813709980144,-70.62195055402822,5.349260264866236,1,behavior_018,0.16112316506479551,5.714860664407858,32.65963241359623
"(-70, -60]",-66.15,-0.249539061038283,-64.88984488815481,-1.5465070353583386,10,behavior_018,-1.2969679743200555,58.378511658551766,3408.0506234676645
"(-60, -50]",-56.700000225,5.89424048556142,-55.08066101544612,-7.994319355931565,9,behavior_018,-13.888559841492985,848.8301636237884,720512.6466775874
"(-50, -40]",-45.6231879,11.03997350737515,-45.419731265547576,-10.984348088940116,9,behavior_018,-22.024321596315268,1714.6887667938279,2940157.5669689383
"(-40, -30]",-35.3528118,3.646997812277105,-35.04836290451982,-13.213807527658236,9,behavior_018,-16.86080533993534,1530.844871029824,2343486.019158318
"(-30, -20]",-24.5127375,1.60011999570311,-24.64549821422348,-14.935346195997385,9,behavior_018,-16.535466191700493,1674.8215380404597,2805027.184284211
"(-20, -10]",-14.62973805,-5.954104569439496,-14.692557581405735,-16.824498283026013,10,behavior_018,-10.870393713586518,1170.8588713294478,1370910.4965708684
"(-10, 0]",-3.46887202499999,-9.91567052953346,-5.140179446860763,-18.737103839858555,10,behavior_018,-8.821433310325096,980.202749710575,960797.430540172
"(0, 10]",5.03812620000001,-18.191934691485,4.8918705960494515,-20.170103522713493,10,behavior_018,-1.9781688312284942,219.3589698755312,48118.3576648542
"(10, 20]",15.44703525,-19.2966096331278,14.889857017366243,-19.72878865935555,10,behavior_018,-0.4321790262277503,46.372289362234035,2150.389220694764
"(20, 30]",25.0356285,-20.1180129941091,24.80575462733373,-18.81524801316166,9,behavior_018,1.3027649809474404,131.3980596714961,17265.45008543405
"(30, 40]",35.95858155,-16.672725789169398,35.13217005329357,-16.927225107826082,9,behavior_018,-0.2544993186566842,22.932182447163036,525.8849917899724
"(40, 50]",47.10268035,-12.1608318325397,45.299232515991655,-14.24850657835196,9,behavior_018,-2.0876747458122615,158.1915334541827,25024.561256585803
"(50, 60]",53.785143,1.50594210230876,56.412734238637356,-6.617839027202022,20,behavior_018,-8.123781129510782,534.2971380415582,285473.43171939993
"(-80, -70]",-71.42044770000001,5.18813709980144,-70.62195055402822,5.349260264866236,1,behavior_019,0.16112316506479551,5.714860664407858,32.65963241359623
"(-70, -60]",-66.15,-0.249539061038283,-64.88984488815481,1.0956954077624041,10,behavior_019,1.3452344688006872,60.55106037721399,3666.4309128050145
"(-60, -50]",-56.700000225,5.89424048556142,-55.1980974822368,5.070127389081488,12,behavior_019,-0.8241130964799321,50.36750120337673,2536.8851774721566
"(-50, -40]",-45.6231879,11.03997350737515,-45.18784121614755,10.410617680015198,10,behavior_019,-0.6293558273599515,48.998075276511095,2400.811380802648
"(-40, -30]",-35.3528118,3.646997812277105,-35.45632398896109,14.952534767226458,11,behavior_019,11.305536954949353,1026.4648047819003,1053629.9954559447
