lat_band,benchmark_lat_median,benchmark_lon_median,route_lat_median,route_lon_median,n_points,behavior,squared_lon_error
"(40, 50]",45.949939150000006,-37.711282205,44.62709747387851,-16.08598066722433,9,behavior_057,467.6536665997229
"(50, 60]",52.560148515,-25.18428898,55.18936905834825,-13.868291141359824,11,behavior_057,128.05180708410916
"(60, 70]",62.07117996,-18.12660637,61.0954170794037,-16.777963867895608,3,behavior_057,1.818836598482399
"(-80, -70]",-71.25708173,-20.00285938,-71.0498319885632,-19.772798268546946,2,behavior_058,0.05292811500301452
"(-70, -60]",-65.61340604,-35.1199531,-65.27425705485093,-23.02750485695077,9,behavior_058,146.22730451082433
"(-60, -50]",-58.0693621,-31.43578883,-54.86549813781042,-23.147349911765417,10,behavior_058,68.69821970130566
"(-50, -40]",-43.7844094,0.441897953,-45.0904744136671,-23.818646222280105,8,behavior_058,588.5740036807175
"(-40, -30]",-35.56805596,3.938167204,-35.323191537905984,-24.334184740175463,9,behavior_058,799.325884455322
"(-30, -20]",-24.892482045,3.1913109405,-25.02678459123356,-24.757036921108583,9,behavior_058,781.110148193481
"(-20, -10]",-14.861629965,-2.1931205695,-15.272923677451375,-25.027267456443365,9,behavior_058,521.3982640545054
"(-10, 0]",-4.2016837085,-11.19345858,-5.219917593156162,-25.075130621133383,9,behavior_058,192.70081865758425
"(0, 10]",4.649206505,-23.063146705,4.78171680296466,-23.28499623601501,11,behavior_058,0.04921721441158005
"(10, 20]",14.48227294,-40.47469647,15.109640620583349,-21.693778063303174,10,behavior_058,352.72289619900357
"(20, 30]",24.69371562,-49.41198452,24.948203428570245,-20.114012632933047,8,behavior_058,858.3711566953654
"(30, 40]",35.72890237,-46.307643205,34.735764015580365,-18.26467953172381,9,behavior_058,786.4078115806878
"(40, 50]",45.949939150000006,-37.711282205,44.62709747387851,-16.67863416719104,9,behavior_058,442.3722834823493
"(50, 60]",52.560148515,-25.18428898,55.18936905834825,-13.868291141359824,11,behavior_058,128.05180708410916
"(60, 70]",62.07117996,-18.12660637,61.0954170794037,-16.777963867895608,3,behavior_058,1.818836598482399
"(-80, -70]",-71.25708173,-20.00285938,-71.35777604351465,-21.28495770392704,2,behavior_059,1.6437761122165282
"(-70, -60]",-65.61340604,-35.1199531,-65.27425705485093,-23.02750485695077,9,behavior_059,146.22730451082433
"(-60, -50]",-58.0693621,-31.43578883,-54.86549813781042,-23.147349911765417,10,behavior_059,68.69821970130566
"(-50, -40]",-43.7844094,0.441897953,-45.0904744136671,-23.818646222280105,8,behavior_059,588.5740036807175
"(-40, -30]",-35.56805596,3.938167204,-35.323191537905984,-24.334184740175463,9,behavior_059,799.325884455322
"(-30, -20]",-24.892482045,3.1913109405,-25.02678459123356,-24.757036921108583,9,behavior_059,781.110148193481
"(-20, -10]",-14.861629965,-2.1931205695,-15.272923677451375,-25.027267456443365,9,behavior_059,521.3982640545054
"(-10, 0]",-4.2016837085,-11.19345858,-5.219917593156162,-25.075130621133383,9,behavior_059,192.70081865758425
"(0, 10]",4.649206505,-23.063146705,4.78171680296466,-23.28499623601501,11,behavior_059,0.04921721441158005
"(10, 20]",14.48227294,-40.47469647,15.109640620583349,-21.693778063303174,10,behavior_059,352.72289619900357
"(20, 30]",24.69371562,-49.41198452,24.948203428570245,-20.114012632933047,8,behavior_059,858.3711566953654
"(30, 40]",35.72890237,-46.307643205,34.735764015580365,-18.26467953172381,9,behavior_059,786.4078115806878
"(40, 50]",45.949939150000006,-37.711282205,44.62709747387851,-16.67863416719104,9,behavior_059,442.3722834823493
"(50, 60]",52.560148515,-25.18428898,55.18936905834825,-13.868291141359824,11,behavior_059,128.05180708410916
"(60, 70]",62.07117996,-18.12660637,61.0954170794037,-16.777963867895608,3,behavior_059,1.818836598482399
"(-80, -70]",-71.25708173,-20.00285938,-71.0498319885632,-19.772798268546946,2,behavior_060,0.05292811500301452
"(-70, -60]",-65.61340604,-35.1199531,-64.68753737032831,-20.69147671310828,9,behavior_060,208.18093084709184
"(-60, -50]",-58.0693621,-31.43578883,-54.844028618037584,-20.131447033367458,10,behavior_060,127.78814345509345
"(-50, -40]",-43.7844094,0.441897953,-45.03373037573199,-21.046793116301913,8,behavior_060,461.76384387189586
"(-40, -30]",-35.56805596,3.938167204,-35.220862430274124,-21.908243614938225,9,behavior_060,668.0369522213269
"(-30, -20]",-24.892482045,3.1913109405,-25.34840001316212,-21.738542527232028,9,behavior_060,621.4975939225906
"(-20, -10]",-14.861629965,-2.1931205695,-15.07691193525001,-22.194838902884655,10,behavior_060,400.06873628805585
"(-10, 0]",-4.2016837085,-11.19345858,-5.203058250291727,-23.212704223437992,9,behavior_060,144.46226583730316
"(0, 10]",4.649206505,-23.063146705,5.030044959160001,-22.83785761034167,10,behavior_060,0.050755176171971235
"(10, 20]",14.48227294,-40.47469647,15.109640620583349,-21.693778063303174,10,behavior_060,352.72289619900357
"(20, 30]",24.69371562,-49.41198452,24.948203428570245,-20.114012632933047,8,behavior_060,858.3711566953654
"(30, 40]",35.72890237,-46.307643205,34.735764015580365,-18.26467953172381,9,behavior_060,786.4078115806878
"(40, 50]",45.949939150000006,-37.711282205,44.62709747387851,-16.67863416719104,9,behavior_060,442.3722834823493
"(50, 60]",52.560148515,-25.18428898,55.18936905834825,-13.868291141359824,11,behavior_060,128.05180708410916
"(60, 70]",62.07117996,-18.12660637,61.0954170794037,-16.777963867895608,3,behavior_060,1.818836598482399
"(-80, -70]",-71.25708173,-20.00285938,-71.0498319885632,-19.772798268546946,2,behavior_061,0.05292811500301452
"(-70, -60]",-65.61340604,-35.1199531,-65.27425705485093,-23.02750485695077,9,behavior_061,146.22730451082433
"(-60, -50]",-58.0693621,-31.43578883,-55.25044528974507,-16.42782746632734,13,behavior_061,225.23890429349132
"(-50, -40]",-43.7844094,0.441897953,-42.44012452352031,-0.4718966123999023,19,behavior_061,0.8350205077543964
"(-40, -30]",-35.56805596,3.938167204,-35.45632398896109,14.952534767226458,11,behavior_061,121.31629281785513
"(-30, -20]",-24.892482045,3.1913109405,-24.984828069821933,11.814802858026042,10,behavior_061,74.36461285163698
"(-20, -10]",-14.861629965,-2.1931205695,-14.652564197037751,7.544197328464962,10,behavior_061,94.81535984602878
"(-10, 0]",-4.2016837085,-11.19345858,-6.979288376567183,-7.16000440072303,25,behavior_061,16.268752616326857
"(0, 10]",4.649206505,-23.063146705,3.533457234700141,-19.71741831421356,13,behavior_061,11.193898464914426
"(10, 20]",14.48227294,-40.47469647,14.889857017366243,-19.72878865935555,10,behavior_061,430.39269088775825
"(20, 30]",24.69371562,-49.41198452,24.80575462733373,-18.81524801316166,9,behavior_061,936.1602848688938
"(30, 40]",35.72890237,-46.307643205,35.13217005329357,-16.927225107826082,9,behavior_061,863.2089675647445
"(40, 50]",45.949939150000006,-37.711282205,44.62709747387851,-16.08598066722433,9,behavior_061,467.6536665997229
"(50, 60]",52.560148515,-25.18428898,55.18936905834825,-13.868291141359824,11,behavior_061,128.05180708410916
"(60, 70]",62.07117996,-18.12660637,61.0954170794037,-16.777963867895608,3,behavior_061,1.818836598482399
"(-80, -70]",-71.25708173,-20.00285938,-71.0498319885632,-19.772798268546946,2,behavior_062,0.05292811500301452
"(-70, -60]",-65.61340604,-35.1199531,-65.27425705485093,-23.02750485695077,9,behavior_062,146.22730451082433
"(-60, -50]",-58.0693621,-31.43578883,-55.25044528974507,-16.42782746632734,13,behavior_062,225.23890429349132
"(-50, -40]",-43.7844094,0.441897953,-42.44012452352031,-0.4718966123999023,19,behavior_062,0.8350205077543964
"(-40, -30]",-35.56805596,3.938167204,-35.45632398896109,14.952534767226458,11,behavior_062,121.31629281785513
"(-30, -20]",-24.892482045,3.1913109405,-24.984828069821933,11.814802858026042,10,behavior_062,74.36461285163698
"(-20, -10]",-14.861629965,-2.1931205695,-14.652564197037751,7.544197328464962,10,behavior_062,94.81535984602878
"(-10, 0]",-4.2016837085,-11.19345858,-6.979288376567183,-7.16000440072303,25,behavior_062,16.268752616326857
"(0, 10]",4.649206505,-23.063146705,3.533457234700141,-19.71741831421356,13,behavior_062,11.193898464914426
"(10, 20]",14.48227294,-40.47469647,14.889857017366243,-19.72878865935555,10,behavior_062,430.39269088775825
"(20, 30]",24.69371562,-49.41198452,24.80575462733373,-18.81524801316166,9,behavior_062,936.1602848688938
"(30, 40]",35.72890237,-46.307643205,35.13217005329357,-16.927225107826082,9,behavior_062,863.2089675647445
"(40, 50]",45.949939150000006,-37.711282205,44.62709747387851,-16.08598066722433,9,behavior_062,467.6536665997229
"(50, 60]",52.560148515,-25.18428898,55.18936905834825,-13.868291141359824,11,behavior_062,128.05180708410916
"(60, 70]",62.07117996,-18.12660637,61.0954170794037,-16.777963867895608,3,behavior_062,1.818836598482399
"(-80, -70]",-71.25708173,-20.00285938,-71.0498319885632,-19.772798268546946,2,behavior_063,0.05292811500301452
"(-70, -60]",-65.61340604,-35.1199531,-64.63638701434706,-18.778369620207002,10,behavior_063,267.04735062704333
"(-60, -50]",-58.0693621,-31.43578883,-55.37937926738891,-6.568497203911332,13,behavior_063,618.3821928169397
"(-50, -40]",-43.7844094,0.441897953,-45.050822950890456,3.507878096956534,11,behavior_063,9.400234243135731
"(-40, -30]",-35.56805596,3.938167204,-35.239463162466706,13.326311412558082,11,behavior_063,88.13725168068265
"(-30, -20]",-24.892482045,3.1913109405,-24.984828069821933,11.814802858026042,10,behavior_063,74.36461285163698
"(-20, -10]",-14.861629965,-2.1931205695,-14.652564197037751,7.544197328464962,10,behavior_063,94.81535984602878
"(-10, 0]",-4.2016837085,-11.19345858,-6.979288376567183,-7.16000440072303,25,behavior_063,16.268752616326857
"(0, 10]",4.649206505,-23.063146705,3.533457234700141,-19.71741831421356,13,behavior_063,11.193898464914426
"(10, 20]",14.48227294,-40.47469647,14.889857017366243,-19.72878865935555,10,behavior_063,430.39269088775825
"(20, 30]",24.69371562,-49.41198452,24.80575462733373,-18.81524801316166,9,behavior_063,936.1602848688938
"(30, 40]",35.72890237,-46.307643205,35.13217005329357,-16.927225107826082,9,behavior_063,863.2089675647445
"(40, 50]",45.949939150000006,-37.711282205,44.62709747387851,-16.08598066722433,9,behavior_063,467.6536665997229
"(50, 60]",52.560148515,-25.18428898,55.18936905834825,-13.868291141359824,11,behavior_063,128.05180708410916
"(60, 70]",62.07117996,-18.12660637,61.0954170794037,-16.777963867895608,3,behavior_063,1.818836598482399
"(-80, -70]",-71.25708173,-20.00285938,-71.35777604351465,-21.28495770392704,2,behavior_064,1.6437761122165282
"(-70, -60]",-65.61340604,-35.1199531,-65.27425705485093,-23.02750485695077,9,behavior_064,146.22730451082433
"(-60, -50]",-58.0693621,-31.43578883,-54.86549813781042,-23.147349911765417,10,behavior_064,68.69821970130566
"(-50, -40]",-43.7844094,0.441897953,-45.0904744136671,-23.818646222280105,8,behavior_064,588.5740036807175
"(-40, -30]",-35.56805596,3.938167204,-35.323191537905984,-24.334184740175463,9,behavior_064,799.325884455322
"(-30, -20]",-24.892482045,3.1913109405,-25.02678459123356,-24.757036921108583,9,behavior_064,781.110148193481
"(-20, -10]",-14.861629965,-2.1931205695,-15.272923677451375,-25.027267456443365,9,behavior_064,521.3982640545054
"(-10, 0]",-4.2016837085,-11.19345858,-5.219917593156162,-25.075130621133383,9,behavior_064,192.70081865758425
"(0, 10]",4.649206505,-23.063146705,4.78171680296466,-23.28499623601501,11,behavior_064,0.04921721441158005
"(10, 20]",14.48227294,-40.47469647,15.109640620583349,-21.693778063303174,10,behavior_064,352.72289619900357
"(20, 30]",24.69371562,-49.41198452,24.948203428570245,-20.114012632933047,8,behavior_064,858.3711566953654
"(30, 40]",35.72890237,-46.307643205,34.735764015580365,-18.26467953172381,9,behavior_064,786.4078115806878
"(40, 50]",45.949939150000006,-37.711282205,44.62709747387851,-16.67863416719104,9,behavior_064,442.3722834823493
"(50, 60]",52.560148515,-25.18428898,55.18936905834825,-13.868291141359824,11,behavior_064,128.05180708410916
"(60, 70]",62.07117996,-18.12660637,61.0954170794037,-16.777963867895608,3,behavior_064,1.818836598482399
"(-80, -70]",-71.25708173,-20.00285938,-71.35777604351465,-21.28495770392704,2,behavior_065,1.6437761122165282
"(-70, -60]",-65.61340604,-35.1199531,-65.27425705485093,-23.02750485695077,9,behavior_065,146.22730451082433
"(-60, -50]",-58.0693621,-31.43578883,-54.86549813781042,-23.147349911765417,10,behavior_065,68.69821970130566
"(-50, -40]",-43.7844094,0.441897953,-45.0904744136671,-23.818646222280105,8,behavior_065,588.5740036807175
"(-40, -30]",-35.56805596,3.938167204,-35.323191537905984,-24.334184740175463,9,behavior_065,799.325884455322
"(-30, -20]",-24.892482045,3.1913109405,-25.02678459123356,-24.757036921108583,9,behavior_065,781.110148193481
"(-20, -10]",-14.861629965,-2.1931205695,-15.272923677451375,-25.027267456443365,9,behavior_065,521.3982640545054
"(-10, 0]",-4.2016837085,-11.19345858,-5.219917593156162,-25.075130621133383,9,behavior_065,192.70081865758425
"(0, 10]",4.649206505,-23.063146705,4.78171680296466,-23.28499623601501,11,behavior_065,0.04921721441158005
"(10, 20]",14.48227294,-40.47469647,15.109640620583349,-21.693778063303174,10,behavior_065,352.72289619900357
"(20, 30]",24.69371562,-49.41198452,24.948203428570245,-20.114012632933047,8,behavior_065,858.3711566953654
"(30, 40]",35.72890237,-46.307643205,34.735764015580365,-18.26467953172381,9,behavior_065,786.4078115806878
"(40, 50]",45.949939150000006,-37.711282205,44.62709747387851,-16.67863416719104,9,behavior_065,442.3722834823493
"(50, 60]",52.560148515,-25.18428898,55.18936905834825,-13.868291141359824,11,behavior_065,128.05180708410916
"(60, 70]",62.07117996,-18.12660637,61.0954170794037,-16.777963867895608,3,behavior_065,1.818836598482399
"(-80, -70]",-71.25708173,-20.00285938,-71.35777604351465,-21.28495770392704,2,behavior_066,1.6437761122165282
"(-70, -60]",-65.61340604,-35.1199531,-65.27425705485093,-23.02750485695077,9,behavior_066,146.22730451082433
"(-60, -50]",-58.0693621,-31.43578883,-54.86549813781042,-23.147349911765417,10,behavior_066,68.69821970130566
"(-50, -40]",-43.7844094,0.441897953,-45.0904744136671,-23.818646222280105,8,behavior_066,588.5740036807175
"(-40, -30]",-35.56805596,3.938167204,-35.323191537905984,-24.334184740175463,9,behavior_066,799.325884455322
"(-30, -20]",-24.892482045,3.1913109405,-25.02678459123356,-24.757036921108583,9,behavior_066,781.110148193481
"(-20, -10]",-14.861629965,-2.1931205695,-15.272923677451375,-25.027267456443365,9,behavior_066,521.3982640545054
"(-10, 0]",-4.2016837085,-11.19345858,-5.219917593156162,-25.075130621133383,9,behavior_066,192.70081865758425
"(0, 10]",4.649206505,-23.063146705,4.78171680296466,-23.28499623601501,11,behavior_066,0.04921721441158005
"(10, 20]",14.48227294,-40.47469647,15.109640620583349,-21.693778063303174,10,behavior_066,352.72289619900357
"(20, 30]",24.69371562,-49.41198452,24.948203428570245,-20.114012632933047,8,behavior_066,858.3711566953654
"(30, 40]",35.72890237,-46.307643205,34.735764015580365,-18.26467953172381,9,behavior_066,786.4078115806878
"(40, 50]",45.949939150000006,-37.711282205,44.62709747387851,-16.67863416719104,9,behavior_066,442.3722834823493
"(50, 60]",52.560148515,-25.18428898,55.18936905834825,-13.868291141359824,11,behavior_066,128.05180708410916
"(60, 70]",62.07117996,-18.12660637,61.0954170794037,-16.777963867895608,3,behavior_066,1.818836598482399
"(-80, -70]",-71.25708173,-20.00285938,-71.0498319885632,-19.772798268546946,2,behavior_067,0.05292811500301452
"(-70, -60]",-65.61340604,-35.1199531,-65.27425705485093,-23.02750485695077,9,behavior_067,146.22730451082433
"(-60, -50]",-58.0693621,-31.43578883,-55.25044528974507,-16.192357572806845,13,behavior_067,232.36219649277328
"(-50, -40]",-43.7844094,0.441897953,-42.44012452352031,-0.4718966123999023,19,behavior_067,0.8350205077543964
"(-40, -30]",-35.56805596,3.938167204,-35.45632398896109,14.952534767226458,11,behavior_067,121.31629281785513
"(-30, -20]",-24.892482045,3.1913109405,-24.984828069821933,11.814802858026042,10,behavior_067,74.36461285163698
"(-20, -10]",-14.861629965,-2.1931205695,-14.652564197037751,7.544197328464962,10,behavior_067,94.81535984602878
"(-10, 0]",-4.2016837085,-11.19345858,-6.979288376567183,-7.16000440072303,25,behavior_067,16.268752616326857
"(0, 10]",4.649206505,-23.063146705,3.533457234700141,-19.71741831421356,13,behavior_067,11.193898464914426
"(10, 20]",14.48227294,-40.47469647,14.889857017366243,-19.72878865935555,10,behavior_067,430.39269088775825
"(20, 30]",24.69371562,-49.41198452,24.80575462733373,-18.81524801316166,9,behavior_067,936.1602848688938
"(30, 40]",35.72890237,-46.307643205,35.13217005329357,-16.927225107826082,9,behavior_067,863.2089675647445
"(40, 50]",45.949939150000006,-37.711282205,44.62709747387851,-16.08598066722433,9,behavior_067,467.6536665997229
"(50, 60]",52.560148515,-25.18428898,55.18936905834825,-13.868291141359824,11,behavior_067,128.05180708410916
"(60, 70]",62.07117996,-18.12660637,61.0954170794037,-16.777963867895608,3,behavior_067,1.818836598482399
"(-80, -70]",-71.25708173,-20.00285938,-71.0498319885632,-19.772798268546946,2,behavior_068,0.05292811500301452
"(-70, -60]",-65.61340604,-35.1199531,-64.63638701434706,-18.778369620207002,10,behavior_068,267.04735062704333
"(-60, -50]",-58.0693621,-31.43578883,-55.37937926738891,-6.568497203911332,13,behavior_068,618.3821928169397
"(-50, -40]",-43.7844094,0.441897953,-45.050822950890456,3.507878096956534,11,behavior_068,9.400234243135731
"(-40, -30]",-35.56805596,3.938167204,-35.239463162466706,13.326311412558082,11,behavior_068,88.13725168068265
"(-30, -20]",-24.892482045,3.1913109405,-24.984828069821933,11.814802858026042,10,behavior_068,74.36461285163698
"(-20, -10]",-14.861629965,-2.1931205695,-14.652564197037751,7.544197328464962,10,behavior_068,94.81535984602878
