behavior,route_name,is_reference,mean_nearest_km,median_nearest_km,p95_nearest_km,max_nearest_km,fraction_within_1step
support_only,start_83eeabfffffffff_end_830769fffffffff,False,4.8471919946128725,0.0,0.0,130.38244776850993,1.0
support_only,start_83eeabfffffffff_end_83076dfffffffff,False,7.843588132812877,0.0,0.0,209.37503254374818,0.9668508287292817
support_only,start_83eeabfffffffff_end_8319a0fffffffff,False,1.2487930711203958,0.0,0.0,212.40595858172742,1.0
support_only,start_83eeabfffffffff_end_8319a4fffffffff,False,0.6591557391924355,0.0,0.0,130.38244776850993,1.0
support_only,start_83eeabfffffffff_end_8319a5fffffffff,False,4.765280657226401,0.0,0.0,187.78158666276474,1.0
support_only,start_83eeacfffffffff_end_83076bfffffffff,False,9.108803576331486,0.0,126.25864282774863,130.712582700576,1.0
support_only,start_83eeacfffffffff_end_830745fffffffff,False,14.898744407898118,0.0,126.87640235547399,233.14664133713856,0.989247311827957
support_only,start_83eeacfffffffff_end_830749fffffffff,False,21.2115262562766,0.0,130.17072805975405,219.01074213508258,0.9668508287292817
support_only,start_83eeacfffffffff_end_83074efffffffff,False,22.082586109469105,0.0,130.4394932023091,214.69024726585604,0.9562841530054644
support_only,start_83eeacfffffffff_end_830769fffffffff,False,13.557852648547795,0.0,126.25864282774863,130.712582700576,1.0
support_only,start_83eeacfffffffff_end_83076dfffffffff,False,16.50575604957373,0.0,129.40197204872285,209.37503254374818,0.967391304347826
support_only,start_83eeacfffffffff_end_8319a0fffffffff,False,10.03739990759219,0.0,126.37394066457915,212.40595858172742,1.0
support_only,start_83eeacfffffffff_end_8319a4fffffffff,False,9.428424573348286,0.0,126.29707544002547,130.712582700576,1.0
support_only,start_83eeacfffffffff_end_8319a5fffffffff,False,13.500614574704285,0.0,126.37394066457915,187.78158666276474,1.0
support_only,start_83eeadfffffffff_end_83076bfffffffff,False,8.773806939625578,0.0,125.60528841904248,130.48373623934015,1.0
support_only,start_83eeadfffffffff_end_830745fffffffff,False,14.582313155732331,0.0,126.37394066457915,233.14664133713856,0.9891891891891892
support_only,start_83eeadfffffffff_end_830749fffffffff,False,20.908199230115105,0.0,129.82769067154962,219.01074213508258,0.9666666666666667
support_only,start_83eeadfffffffff_end_83074efffffffff,False,21.783329920512887,0.0,130.18878265913324,214.69024726585604,0.9560439560439561
support_only,start_83eeadfffffffff_end_830769fffffffff,False,13.235112345374162,0.0,125.60528841904248,130.48373623934015,1.0
support_only,start_83eeadfffffffff_end_83076dfffffffff,False,16.192001031301746,0.0,129.3286860437229,209.37503254374818,0.9672131147540983
support_only,start_83eeadfffffffff_end_8319a0fffffffff,False,9.703119622847083,0.0,126.37394066457915,212.40595858172742,1.0
support_only,start_83eeadfffffffff_end_8319a4fffffffff,False,9.09338546249959,0.0,125.60528841904248,130.48373623934015,1.0
support_only,start_83eeadfffffffff_end_8319a5fffffffff,False,13.176824607505743,0.0,126.33550805230232,187.78158666276474,1.0
crosswind_only,start_83eea8fffffffff_end_83076bfffffffff,True,0.0,0.0,0.0,0.0,1.0
crosswind_only,start_83eea8fffffffff_end_830745fffffffff,False,0.9759020051014914,0.0,0.0,196.94279976585054,1.0
crosswind_only,start_83eea8fffffffff_end_830749fffffffff,False,0.7587775581915573,0.0,0.0,219.01074213508258,0.9953917050691244
crosswind_only,start_83eea8fffffffff_end_83074efffffffff,False,1.167150293860167,0.0,0.0,214.69024726585604,0.9908256880733946
crosswind_only,start_83eea8fffffffff_end_830769fffffffff,False,0.48881273722040186,0.0,0.0,107.29894851058758,1.0
crosswind_only,start_83eea8fffffffff_end_83076dfffffffff,False,1.4757862340813004,0.0,0.0,197.3264172702166,1.0
crosswind_only,start_83eea8fffffffff_end_8319a0fffffffff,False,0.7391656873205887,0.0,0.0,212.40595858172742,0.9953917050691244
crosswind_only,start_83eea8fffffffff_end_8319a4fffffffff,False,0.2480594393057236,0.0,0.0,106.91361834076687,1.0
crosswind_only,start_83eea8fffffffff_end_8319a5fffffffff,False,0.923366737047651,0.0,0.0,187.78158666276474,0.9953703703703703
crosswind_only,start_83ee12fffffffff_end_83076bfffffffff,False,107.37386211809687,0.0,665.9473115950373,1252.2325854313492,0.8
crosswind_only,start_83ee12fffffffff_end_830745fffffffff,False,108.54543410541677,0.0,666.0348475464781,1252.2325854313492,0.7991452991452992
crosswind_only,start_83ee12fffffffff_end_830749fffffffff,False,107.62395986345652,0.0,665.7722396921557,1252.2325854313492,0.7974683544303798
crosswind_only,start_83ee12fffffffff_end_83074efffffffff,False,107.77839741806852,0.0,665.6847037407149,1252.2325854313492,0.7941176470588235
crosswind_only,start_83ee12fffffffff_end_830769fffffffff,False,107.84094984477414,0.0,665.9473115950373,1252.2325854313492,0.8
crosswind_only,start_83ee12fffffffff_end_83076dfffffffff,False,109.02305177631284,0.0,666.0348475464781,1252.2325854313492,0.7991452991452992
